commune_code,commune_name,table_code,theme,table_title,row_index,row_label,dimension_label,column_index,column_label,year,unit,value_raw,value_numeric,value_kind
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,6,Activités financières et d'assurance,Secteur d'activité,2,Dont Entreprise individuelle (%),,percent,"42,9",42.9,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,6,Activités financières et d'assurance,Secteur d'activité,3,Dont Société à responsabilité limitée (%),,percent,"14,3",14.3,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,6,Activités financières et d'assurance,Secteur d'activité,4,Dont Société par actions simplifiée (%),,percent,"42,9",42.9,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,6,Activités financières et d'assurance,Secteur d'activité,5,Dont Autres sociétés (%),,percent,"0,0",0.0,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,7,Activités immobilières,Secteur d'activité,1,Entreprises créées (Nombre),,count_or_text,11,11,integer
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,7,Activités immobilières,Secteur d'activité,2,Dont Entreprise individuelle (%),,percent,"18,2",18.2,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,7,Activités immobilières,Secteur d'activité,3,Dont Société à responsabilité limitée (%),,percent,"18,2",18.2,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,7,Activités immobilières,Secteur d'activité,4,Dont Société par actions simplifiée (%),,percent,"63,6",63.6,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,7,Activités immobilières,Secteur d'activité,5,Dont Autres sociétés (%),,percent,"0,0",0.0,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,8,"Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien",Secteur d'activité,1,Entreprises créées (Nombre),,count_or_text,45,45,integer
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,8,"Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien",Secteur d'activité,2,Dont Entreprise individuelle (%),,percent,"71,1",71.1,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,8,"Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien",Secteur d'activité,3,Dont Société à responsabilité limitée (%),,percent,"11,1",11.1,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,8,"Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien",Secteur d'activité,4,Dont Société par actions simplifiée (%),,percent,"17,8",17.8,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,8,"Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien",Secteur d'activité,5,Dont Autres sociétés (%),,percent,"0,0",0.0,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,9,"Administration publique, enseignement, santé humaine et action sociale",Secteur d'activité,1,Entreprises créées (Nombre),,count_or_text,31,31,integer
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,9,"Administration publique, enseignement, santé humaine et action sociale",Secteur d'activité,2,Dont Entreprise individuelle (%),,percent,"90,3",90.3,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,9,"Administration publique, enseignement, santé humaine et action sociale",Secteur d'activité,3,Dont Société à responsabilité limitée (%),,percent,"6,5",6.5,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,9,"Administration publique, enseignement, santé humaine et action sociale",Secteur d'activité,4,Dont Société par actions simplifiée (%),,percent,"3,2",3.2,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,9,"Administration publique, enseignement, santé humaine et action sociale",Secteur d'activité,5,Dont Autres sociétés (%),,percent,"0,0",0.0,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,10,"Arts, divertissement et loisirs ; autres activités de services ; activités des ménages, des organismes et organisations extraterritoriaux",Secteur d'activité,1,Entreprises créées (Nombre),,count_or_text,19,19,integer
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,10,"Arts, divertissement et loisirs ; autres activités de services ; activités des ménages, des organismes et organisations extraterritoriaux",Secteur d'activité,2,Dont Entreprise individuelle (%),,percent,"73,7",73.7,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,10,"Arts, divertissement et loisirs ; autres activités de services ; activités des ménages, des organismes et organisations extraterritoriaux",Secteur d'activité,3,Dont Société à responsabilité limitée (%),,percent,"5,3",5.3,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,10,"Arts, divertissement et loisirs ; autres activités de services ; activités des ménages, des organismes et organisations extraterritoriaux",Secteur d'activité,4,Dont Société par actions simplifiée (%),,percent,"21,1",21.1,decimal
66028,Cabestany,DEN_T1,DEN,DEN T1 - Créations d'entreprises par secteur d'activité et forme légale en 2024,10,"Arts, divertissement et loisirs ; autres activités de services ; activités des ménages, des organismes et organisations extraterritoriaux",Secteur d'activité,5,Dont Autres sociétés (%),,percent,"0,0",0.0,decimal
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,1,,,0,,,count_or_text,Ensemble,,text
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,1,,,1,2012,2012,count_or_text,118,118,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,1,,,2,2013,2013,count_or_text,139,139,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,1,,,3,2014,2014,count_or_text,144,144,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,1,,,4,2015,2015,count_or_text,139,139,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,1,,,5,2016,2016,count_or_text,131,131,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,1,,,6,2017,2017,count_or_text,134,134,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,1,,,7,2018,2018,count_or_text,132,132,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,1,,,8,2019,2019,count_or_text,162,162,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,1,,,9,2020,2020,count_or_text,151,151,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,1,,,10,2021,2021,count_or_text,195,195,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,1,,,11,2022,2022,count_or_text,205,205,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,1,,,12,2023,2023,count_or_text,172,172,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,1,,,13,2024,2024,count_or_text,208,208,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,2,,,0,,,count_or_text,Entreprise individuelle,,text
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,2,,,1,2012,2012,count_or_text,65,65,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,2,,,2,2013,2013,count_or_text,75,75,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,2,,,3,2014,2014,count_or_text,90,90,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,2,,,4,2015,2015,count_or_text,87,87,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,2,,,5,2016,2016,count_or_text,86,86,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,2,,,6,2017,2017,count_or_text,80,80,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,2,,,7,2018,2018,count_or_text,79,79,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,2,,,8,2019,2019,count_or_text,102,102,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,2,,,9,2020,2020,count_or_text,97,97,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,2,,,10,2021,2021,count_or_text,124,124,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,2,,,11,2022,2022,count_or_text,135,135,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,2,,,12,2023,2023,count_or_text,113,113,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,2,,,13,2024,2024,count_or_text,137,137,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,3,,,0,,,count_or_text,Société à responsabilité limitée,,text
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,3,,,1,2012,2012,count_or_text,43,43,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,3,,,2,2013,2013,count_or_text,40,40,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,3,,,3,2014,2014,count_or_text,31,31,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,3,,,4,2015,2015,count_or_text,26,26,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,3,,,5,2016,2016,count_or_text,14,14,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,3,,,6,2017,2017,count_or_text,17,17,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,3,,,7,2018,2018,count_or_text,16,16,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,3,,,8,2019,2019,count_or_text,25,25,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,3,,,9,2020,2020,count_or_text,24,24,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,3,,,10,2021,2021,count_or_text,15,15,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,3,,,11,2022,2022,count_or_text,17,17,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,3,,,12,2023,2023,count_or_text,15,15,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,3,,,13,2024,2024,count_or_text,19,19,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,4,,,0,,,count_or_text,Société par actions simplifiée,,text
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,4,,,1,2012,2012,count_or_text,8,8,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,4,,,2,2013,2013,count_or_text,18,18,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,4,,,3,2014,2014,count_or_text,20,20,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,4,,,4,2015,2015,count_or_text,26,26,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,4,,,5,2016,2016,count_or_text,30,30,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,4,,,6,2017,2017,count_or_text,34,34,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,4,,,7,2018,2018,count_or_text,37,37,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,4,,,8,2019,2019,count_or_text,29,29,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,4,,,9,2020,2020,count_or_text,29,29,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,4,,,10,2021,2021,count_or_text,50,50,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,4,,,11,2022,2022,count_or_text,51,51,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,4,,,12,2023,2023,count_or_text,43,43,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,4,,,13,2024,2024,count_or_text,52,52,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,5,,,0,,,count_or_text,Autres sociétés,,text
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,5,,,1,2012,2012,count_or_text,2,2,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,5,,,2,2013,2013,count_or_text,6,6,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,5,,,3,2014,2014,count_or_text,3,3,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,5,,,4,2015,2015,count_or_text,0,0,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,5,,,5,2016,2016,count_or_text,1,1,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,5,,,6,2017,2017,count_or_text,3,3,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,5,,,7,2018,2018,count_or_text,0,0,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,5,,,8,2019,2019,count_or_text,6,6,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,5,,,9,2020,2020,count_or_text,1,1,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,5,,,10,2021,2021,count_or_text,6,6,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,5,,,11,2022,2022,count_or_text,2,2,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,5,,,12,2023,2023,count_or_text,1,1,integer
66028,Cabestany,DEN_G1,DEN,DEN G1 - Évolution des créations d'entreprises,5,,,13,2024,2024,count_or_text,0,0,integer
66028,Cabestany,DEN_T2_MELODI,DEN,DEN T2 - Créations d'établissements par secteur d'activité en 2024,1,Secteur d'activité,col_1,1,col_2,,count_or_text,Etablissements créés,,text
66028,Cabestany,DEN_T2_MELODI,DEN,DEN T2 - Créations d'établissements par secteur d'activité en 2024,1,Secteur d'activité,col_1,2,col_3,,count_or_text,%,,text
66028,Cabestany,DEN_T2_MELODI,DEN,DEN T2 - Créations d'établissements par secteur d'activité en 2024,2,Ensemble,col_1,1,col_2,,count_or_text,245,245,integer
66028,Cabestany,DEN_T2_MELODI,DEN,DEN T2 - Créations d'établissements par secteur d'activité en 2024,2,Ensemble,col_1,2,col_3,,count_or_text,"100,0",100.0,decimal
